Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2011-12-29 3:09,1325099375,bks,7.914098,4.76,111.611977,13.49,822770000,1240000000,N/A,472.33,0.27,0.12,1.09,0.18,6.77,-0.89,-0.65,-0.7,-6.99,7010000000,122.81,-0.6,1790000000,183130000,-65380000,-1.14,N/A,23630000,0.41,424900000,44.62,1.04,13.27,189520000,157180000,0.88,15.75,13.86,1363940,58060000,27090000,49.09,41.7,13880000,8,48.9,11360000
2006-10-23 12:29,1161577742,blk,112.914772,31.37,108.906029,12.46,9320000000,9400000000,36.2,21.2,2.22,6.53,8.97,6.59,19.478,18.81,30.13,16.05,28.32,1430000000,22.26,32.9,1190000000,482680000,268300000,4.02,18.9,368690000,5.761,253170000,0.243,1.378,16.232,297350000,294110000,1.14,144.45,137.98,155367,64000000,15400000,6.56,27.5,622340,4.9,1,874230
2012-03-28 0:07,1332864449,blk,173.880356,30.86,124.856041,14.01,36300000000,39120000000,16.46,13.54,1.23,4.03,1.46,4.31,10.74,25.74,36.82,1.17,9.05,9080000000,49.28,-10.7,8530000000,3640000000,2320000000,12.37,-15.5,24740000000,138.78,27280000000,107.57,1.12,140.48,2830000000,2020000000,1.56,197.17,173.78,652461,178310000,164130000,4.25,83.1,1260000,1.8,1.3,1080000
2004-01-26 0:05,1075046715,blk,42.899166,37.04,87.38546,2.8,3800000000,5700000000,25.12,17.56,1.34,5.49,5.31,8.47,19.82,27.65,44.69,12.24,22.94,673460000,10.228,N/A,306040000,287740000,155310000,2.359,N/A,241570000,3.76,2140000000,3.075,N/A,10.85,N/A,N/A,0.014,52.89,48.48,69136,64180000,59500000,7.29,22.17,741000,12.776,1.24,835000
2012-06-30 8:38,1341016739,blk,146.989929,55.77,121.59861,20.5,30470000000,33890000000,13.44,11.49,1.05,3.29,1.18,3.75,9.26,25.87,37.15,1.15,8.98,9050000000,49.97,-1.4,8530000000,3660000000,2320000000,12.63,0.7,25250000000,140.76,28680000000,112.01,1.16,141.04,2880000000,997750000,1.37,171.34,185.54,1369460,179410000,165160000,4.71,85.1,1450000,0.6,1.4,2100000
2005-01-30 4:21,1107030060,blk,58.820271,71.14,90.257965,11.3,5030000000,4570000000,36.5,18.91,1.46,7.23,6.87,6.3,27.42,20.43,22.86,14.63,19.37,725310000,11.095,N/A,598210000,166740000,143140000,2.166,N/A,457670000,7.19,0,0,N/A,11.536,N/A,N/A,0.022,75.91,68.89,68000,63630000,59500000,6.48,22.15,258000,5.059,0.43,215000
2008-01-23 12:53,1201064004,blk,161.538895,-47.52,108.604774,-36.69,26080000000,N/A,26.94,18.52,1.34,5.38,2.08,N/A,N/A,20.54,29.35,N/A,9.03,4840000000,37.705,41.8,1930000000,1610000000,995270000,7.54,90.3,2320000000,18.066,1400000000,0.124,N/A,97.681,N/A,N/A,1.27,209.51,182.41,525533,128450000,122510000,3.01,106.9,2450000,6.7,2.2,2300000
2007-04-05 23:23,1175786601,blk,120.069908,42.84,115.361717,-3.25,18210000000,17220000000,40.44,18.2,0.85,8.64,1.68,8.21,19.335,15.38,32.46,4.58,5.51,2100000000,26.017,175.9,1930000000,890360000,322600000,3.87,132.3,1160000000,9.974,253170000,0.023,1.309,92.620003,720880000,925370000,1.39,160.9,155.18,281340,116330000,27990000,42.28,11,1250000,4.6,1.1,1390000
2005-02-25 8:55,1109292941,blk,58.165485,86.17,93.332367,8.45,4970000000,4510000000,36.06,18.69,1.57,6.87,6.49,6.22,27.06,20.43,22.86,14.63,19.37,725310000,11.095,N/A,598210000,166750000,143140000,2.17,N/A,457670000,7.19,0,0,N/A,12.067,N/A,N/A,0.016,77.41,70.47,68409,63630000,59500000,6.49,22.46,272000,3.942,0.46,258000
2013-04-23 12:48,1366692511,blk,229.848938,21.5,143.361069,21.2,42890000000,42830000000,17.55,13.87,1.18,4.5,1.69,4.49,10.97,26.4,37.85,N/A,N/A,9540000000,55.12,8.9,9120000000,3910000000,2520000000,14.28,10.5,N/A,N/A,N/A,121.83,N/A,148.37,N/A,N/A,1.44,252.79,221.09,796387,171220000,166140000,13.03,81.6,1860000,2.5,N/A,1970000
2004-08-03 20:44,1091537075,blk,46.495518,36.44,83.71273,15.43,4010000000,3700000000,22.4,18.84,1.45,5.9,5.28,5.46,14.63,27.86,37.18,13.05,25.66,677190000,10.303,N/A,598210000,252680000,184610000,2.809,N/A,296700000,4.66,0,0,N/A,11.869,N/A,N/A,0.019,62.94,58.4,58590,63710000,59100000,7.24,21.96,449000,8.315,0.76,447000
2006-06-16 8:16,1150416986,blk,97.145485,25.24,98.317375,25.06,8230000000,8120000000,33.21,18.1,1.14,6.16,8.32,6.07,17.994,19.32,31.27,15.67,28.14,1340000000,20.848,58.2,1190000000,451040000,258230000,3.86,52.3,368100000,5.739,253790000,0.257,1.35,15.421,328630000,314640000,0.95,137.52,131.5,215500,64140000,15430000,6.55,17.9,763540,3.7,1.3,749390
2009-06-18 15:16,1245309392,blk,136.377914,-5.11,77.170296,24.17,22070000000,20960000000,35.45,21.47,2.21,4.59,1.81,4.41,11.924,13.24,32.16,4.65,5.27,4750000000,36.582,-24.1,5060000000,1760000000,635000000,4.773,-65.1,1990000000,15.246,1140000000,N/A,3.139,92.582001,1920000000,1130000000,1.69,155.828,129.73,989368,130390000,127650000,2,34.1,2080000,2.3,1.6,1720000
2008-03-08 23:44,1204991089,blk,143.112274,-48.56,105.237755,-45.59,23620000000,23210000000,24.36,16.81,1.23,4.91,2.05,4.79,14.145,20.54,29.76,4.19,8.9,4840000000,37.705,41.8,4300000000,1640000000,995270000,7.54,90.3,1660000000,12.872,1250000000,0.108,1.41,90.132004,587450000,803150000,1.36,202.19,191.51,614863,128660000,123260000,40.18,71.5,2510000,5.1,2.2,1990000
2013-04-25 8:04,1366848246,blk,233.471878,16.83,144.033463,19.89,44290000000,44290000000,18.12,14.32,1.12,4.64,1.74,4.64,11.34,26.4,37.85,N/A,N/A,9540000000,55.12,8.9,9120000000,3910000000,2520000000,14.28,10.5,N/A,N/A,N/A,121.83,N/A,148.37,N/A,N/A,1.44,253.72,221.91,791040,171220000,166480000,13.03,81.6,1860000,2.5,N/A,1970000
2009-01-26 17:30,1232962242,blk,84.599716,114.19,69.526314,33.65,14310000000,13880000000,18.64,14.01,1.36,2.87,1.19,2.74,7.44,15.53,32.21,N/A,6.61,5060000000,39.09,-26.4,4300000000,1860000000,786420000,5.91,-83.6,1790000000,13.812,1150000000,0.094,N/A,93.863998,N/A,N/A,1.66,125.73,163.25,722735,129840000,126980000,47.09,52.3,1520000,3,1.3,1920000
2008-01-20 20:57,1200833858,blk,156.483292,-40.83,107.144386,-34.04,25880000000,24960000000,26.74,18.39,1.33,5.43,2.1,5.15,15.474,20.54,29.35,N/A,9.03,4840000000,37.705,41.8,1930000000,1610000000,995270000,7.54,90.3,2320000000,18.066,1400000000,0.124,N/A,97.681,N/A,N/A,1.27,209.04,181.89,526367,128450000,122510000,3.01,106.9,2450000,6.7,2.2,2300000
2011-11-08 2:27,1320690436,blk,137.772614,20.39,112.456322,11.6,28630000000,31750000000,12.63,12.56,1.1,3.02,1.16,3.4,8.48,26.09,36.85,N/A,N/A,9350000000,49.88,6.4,8610000000,3740000000,2410000000,12.67,8,21240000000,118.73,24800000000,100.52,N/A,136.38,N/A,N/A,1.49,153.31,173.72,1055970,178860000,119400000,12.44,79.8,1130000,1.1,1.2,1010000
2005-04-20 0:57,1113929820,bll,8.710773,10.06,87.81147,17.27,4380000000,5690000000,15.32,12.56,0.84,0.78,3.99,1.05,7.55,5.44,9.91,6.89,32.11,5440000000,47.826,N/A,1010000000,754000000,295600000,2.6,N/A,198700000,1.81,1660000000,1.528,1.25,9.642,N/A,N/A,-0.084,43.43,47.3,571045,109950000,105800000,3.77,73.16,2050000,4.055,1.94,1960000
2005-09-13 16:08,1126598892,bll,8.419309,8.38,95.804863,8.85,4140000000,5840000000,14.51,12.4,1.08,0.74,4.37,1.04,7.833,5.26,9.38,7.56,32.06,5620000000,50.784,5.8,1010000000,745900000,295700000,2.61,-12.9,75700000,0.694,1750000000,1.84,1.261,8.729,N/A,N/A,N/A,38.11,39.48,603684,109140000,N/A,3.62,73.5,1810000,2.8,1.7,2050000
2011-02-23 7:46,1298418367,bll,16.700243,11.79,113.56575,6.47,6230000000,9100000000,14.04,11.55,1.23,0.84,3.88,1.19,8.93,6.13,9.88,7.02,33.85,7630000000,42.21,7,1270000000,1020000000,542900000,2.55,13.3,152000000,0.87,2810000000,169.61,1.67,9.53,515200000,108220000,0.58,35.81,32.4,1383020,174020000,167960000,0.9,75.2,1290000,1.5,1.4,1510000
2005-03-24 10:06,1111629978,bll,9.804869,1.1,90.388702,13.12,4910000000,6370000000,17.17,14.03,0.96,0.9,4.63,1.17,8.45,5.44,9.91,6.89,32.11,5440000000,47.826,N/A,1010000000,754000000,295600000,2.6,N/A,198700000,1.81,1660000000,1.528,1.25,9.642,N/A,N/A,0.107,43.93,49.78,476045,109950000,105800000,3.77,73.1,2050000,4.055,1.94,1960000
2013-05-08 23:56,1368028586,bll,21.54867,29.36,148.412949,17.22,6770000000,10400000000,18.3,12.65,1.41,0.78,5.39,1.2,8.97,4.46,10.05,7.11,31.86,8680000000,56.94,-2.5,1560000000,1160000000,389600000,2.48,-18.5,208000000,1.4,3830000000,304.64,1.51,8.44,746900000,427210000,0.86,46.39,45.15,950131,148980000,146530000,1.27,75.7,4680000,6.1,3.2,4000000
2013-04-23 3:19,1366658348,bll,22.288784,19.36,143.361069,21.2,6980000000,10070000000,18.31,12.59,1.28,0.79,6.24,1.15,8.56,4.62,10.23,7.55,32.18,8740000000,56.49,3,1560000000,1180000000,406300000,2.55,-21.8,174100000,1.17,3310000000,256.21,1.39,7.44,853200000,498640000,0.87,46.32,44.88,851752,149440000,147060000,1.27,75.7,4000000,4.7,2.7,4220000
2006-02-02 23:55,1138895731,bll,8.972342,17.14,99.256912,16.22,4190000000,5860000000,16.5,13.34,1.54,0.73,4.84,1.02,8.054,4.78,8.95,7.36,29.24,5720000000,52.196,7.1,1010000000,727400000,273300000,2.44,-22,90400000,0.869,1750000000,2.002,1.14,8.331,528900000,330270000,N/A,40.56,38.78,536384,104040000,N/A,3.79,73.5,2280000,4.2,2.3,2170000
2004-12-09 7:01,1102546902,bll,9.577628,-5.97,91.195282,7.78,4940000000,6460000000,16.94,15.78,1.52,0.91,4.93,1.2,8.77,5.22,9.67,6.61,35.03,5370000000,47.201,N/A,884200000,736500000,294500000,2.59,N/A,67800000,0.6,1620000000,1.633,1.208,8.835,N/A,N/A,0.171,40.09,57.94,734863,112600000,108000000,4.09,69.3,3440000,4.681,3.19,2720000
2004-10-27 11:16,1098846968,bll,8.27963,1.28,86.09771,6.72,4230000000,5940000000,16.37,13.99,1.39,0.81,4.74,1.13,8.62,4.79,9.11,5.96,34.09,5250000000,46.14,N/A,884200000,688500000,261600000,2.299,N/A,35900000,0.32,1740000000,1.953,1.198,7.937,N/A,N/A,0.093,42.68,60.73,562170,112370000,107800000,4.07,72.26,2720000,4.095,2.52,2670000
2005-02-05 1:20,1107537607,bll,9.692305,-9.08,92.410057,6.88,4950000000,6420000000,16.9,13.82,0.95,0.92,4.98,1.18,8.52,5.44,9.91,6.89,32.11,5440000000,47.826,N/A,884200000,754000000,295600000,2.6,N/A,198700000,1.76,1660000000,1.528,1.25,8.835,N/A,N/A,0.175,43.33,53.51,535818,112600000,107900000,4.18,69.61,1930000,4.289,1.79,2020000
2011-07-19 6:44,1311029043,bms,27.949213,-5.82,116.120598,5.69,3550000000,4910000000,16.5,13.06,1.66,0.7,1.93,0.96,7.16,4.39,9.03,6.63,12.3,5140000000,47.48,29.6,889540000,686560000,220550000,2.04,66.4,56060000,0.53,1420000000,73.35,2.47,17.77,356200000,190080000,0.71,32.83,32.54,919273,105330000,103060000,1.94,73.1,4960000,4.6,4.8,5750000
2013-05-09 3:14,1368040442,bms,34.726776,6.4,147.99501,17.72,4070000000,5450000000,23.18,15.3,2.03,0.8,2.49,1.07,8.75,3.52,8.34,6.1,10.93,5090000000,49.45,-3.8,947500000,622700000,177300000,1.71,12.1,152700000,1.49,1550000000,95.11,2.6,15.87,380900000,264380000,0.59,39.76,36.21,841836,102800000,101820000,1.02,78.5,5380000,6.4,5.3,5150000
2004-05-29 17:15,1085822150,bms,18.675749,1.8,85.413826,8.63,2950000000,3460000000,19.19,14.89,1.73,1.1,2.48,1.29,8.79,5.77,9.4,6.73,14.22,2680000000,24.886,N/A,533480000,393320000,154700000,1.436,N/A,70120000,0.66,580720000,0.49,2.487,11.097,N/A,N/A,0.676,26.46,24.34,391272,106920000,96500000,9.75,61.17,2250000,5.036,2.33,2380000
2005-01-25 21:17,1106659058,bms,19.91087,8.66,89.835213,10.28,3100000000,3550000000,18.29,15.74,1.75,1.1,2.46,1.28,8.41,6.16,10.04,7.33,14.64,2770000000,25.712,N/A,533480000,422200000,170790000,1.584,N/A,88860000,0.83,585360000,0.472,2.568,11.603,N/A,N/A,0.671,28.18,27.09,448318,106940000,96100000,10.14,63.99,2330000,4.6,2.43,2260000
2007-02-14 4:33,1171398815,bms,25.125435,-21.52,115.997375,-5.46,3610000000,N/A,20.84,15.78,1.42,0.98,2.42,N/A,N/A,4.84,9.21,7.01,12.5,3640000000,34.705,1,675620000,487650000,176300000,1.65,-7.3,101520000,0.968,789790000,0.536,2.031,14.042,338320000,132780000,0.91,34.55,33.37,548118,104840000,101310000,4.18,66.5,1350000,3.8,1.3,1440000
2013-04-23 3:50,1366660253,bms,35.992756,2.28,143.361069,21.2,4150000000,5430000000,24.27,15.61,2.04,0.8,2.51,1.06,8.7,3.38,8.16,6.17,10.79,5140000000,49.8,-2.9,947500000,623900000,172000000,1.66,75.9,114100000,1.11,1430000000,86.93,2.37,15.89,421300000,298940000,0.6,39.43,35.55,823614,103000000,102010000,1.02,78.5,5150000,7.5,5.1,5230000
2010-04-24 23:50,1272124216,bms,25.281776,4.48,103.976334,12.01,3440000000,3630000000,22.93,13.38,2.22,0.97,1.87,1.03,7.83,4.19,8.68,5.65,9.35,3510000000,33.98,4.4,700170000,464180000,142640000,1.38,-21.2,1070000000,9.78,1260000000,N/A,3.82,16.67,475810000,332300000,0.75,29.82,28.93,833078,109010000,107030000,1.78,72,2530000,3.2,N/A,2500000
2009-07-26 18:14,1248603284,bms,20.623142,20.92,82.520775,15.95,2640000000,3150000000,16.44,14.5,1.94,0.73,1.74,0.88,7.105,4.57,8.05,5.68,10.28,3560000000,35.789,-11.6,648030000,443280000,162700000,1.61,4.5,80060000,0.801,592090000,N/A,2.085,14.911,432860000,343520000,0.76,25.23,22.93,1149820,99930000,98120000,1.64,70.7,2270000,3,2.3,2310000
2005-05-27 22:21,1117203676,bms,19.011999,13.91,92.788475,8.65,2930000000,3660000000,17.49,13.82,1.63,0.98,2.21,1.23,8.675,5.67,9.56,6.74,13.49,2980000000,27.885,N/A,595700000,421520000,169160000,1.56,N/A,130710000,1.22,857860000,0.648,2.359,12.345,N/A,N/A,0.494,N/A,N/A,479651,107160000,102190000,4.65,64.2,2230000,4.4,2.2,2300000
2011-07-18 3:22,1310930529,bms,28.032396,-7.11,114.265884,6.62,3600000000,4970000000,16.75,13.26,1.66,0.69,1.9,0.97,7.24,4.39,9.03,6.63,12.3,5140000000,47.48,29.6,889540000,686560000,220550000,2.04,66.4,56060000,0.53,1420000000,73.35,2.47,17.77,356200000,190080000,0.71,32.81,32.54,914440,105330000,103060000,1.94,73.1,4960000,4.6,4.8,5750000
2007-01-13 13:36,1168666601,bms,26.089584,-29.73,114.109367,-0.35,3790000000,4470000000,21.48,17.46,1.58,1.04,2.52,1.23,8.643,4.95,10.04,7.49,12.6,3630000000,34.586,3.8,675620000,516720000,179590000,1.68,8.6,105430000,1.006,781720000,0.523,1.924,14.245,315240000,148590000,0.88,34.34,32.59,413475,104840000,101300000,3.42,63.5,1440000,3.8,1.4,1290000
2006-01-04 7:40,1136331627,bmy,14.23166,23.29,99.569748,13.35,45470000000,47270000000,17.37,18.74,16.4,2.32,3.99,2.44,8.636,13.65,21.81,10.15,24,19350000000,9.923,-0.2,13390000000,5470000000,2630000000,1.34,27.2,3780000000,1.933,6170000000,0.548,1.532,5.758,2190000000,-2050000000,N/A,22.16,23.57,8177490,1960000000,N/A,0.12,68,14190000,1.8,0.7,12500000
2007-05-20 18:00,1179655232,bmy,20.221142,-24.2,122.06398,-4.45,59930000000,63290000000,38.3,19.27,1.55,3.36,5.78,3.57,15.627,8.81,14.23,7.31,14.31,17710000000,9.032,-4.3,11960000000,4050000000,1560000000,0.8,-3.4,4010000000,2.039,7370000000,0.719,1.674,5.227,2770000000,1800000000,1.16,28.96,27.03,9323570,1970000000,1970000000,0.04,74.8,18750000,2.5,1,24210000
2007-02-08 5:04,1170882296,bmy,18.867596,-16.31,115.527336,-6.55,56760000000,59510000000,35.76,19.77,2.11,3.16,4.88,3.32,14.151,8.85,15.67,N/A,13.91,17910000000,9.14,-16.1,13280000000,4210000000,1590000000,0.81,N/A,5510000000,2.799,8470000000,0.731,N/A,5.892,N/A,N/A,1.12,26.86,24.71,8195090,1970000000,1960000000,0.15,75.8,18460000,2.7,0.9,22710000
2006-10-23 12:30,1161577820,bmy,15.980659,20.81,108.906029,12.46,48160000000,51700000000,17.08,21.11,3.6,2.49,4.11,2.67,9.715,14.71,20.46,10.46,25.27,19330000000,9.881,-0.4,13280000000,5320000000,2840000000,1.43,-33.6,5360000000,2.724,8430000000,0.72,2.025,5.954,1990000000,4020000000,1.02,24.32,24.28,12534000,1970000000,1960000000,0.15,78,22120000,1.6,1.1,40630000
2011-12-04 1:29,1322933341,bmy,27.292467,3.7,109.800575,15.71,55530000000,52960000000,16.9,16.3,-342.5,2.67,3.36,2.53,6.94,15.98,33.04,13.51,30.17,20900000000,12.27,11.4,14210000000,7620000000,3330000000,1.94,2.1,8190000000,4.84,5620000000,34.19,2.03,9.78,4870000000,5260000000,0.46,31.67,29.77,13517900,1690000000,1690000000,0.07,69.3,28620000,2.4,1.7,32590000
2008-03-02 16:51,1204447904,bmy,15.476009,-16.88,108.572357,-45.97,44750000000,48800000000,20.69,11.36,1.1,2.34,4.29,2.52,10.363,11.19,20.06,9.38,19.15,19350000000,9.821,N/A,13130000000,4710000000,1970000000,1.09,N/A,2230000000,1.124,6270000000,0.594,1.197,5.337,3150000000,756500000,1.22,23.77,27.38,15595700,1980000000,1980000000,0.06,75.9,16510000,1,0.8,16200000
2006-06-17 14:21,1150525298,bmy,16.016516,27.54,98.317375,25.06,49510000000,52740000000,15.69,19.83,3.85,2.57,4.3,2.73,9.929,16.44,20.74,9.85,28.88,19350000000,9.903,3.2,13280000000,5310000000,3170000000,1.61,34,5280000000,2.686,8510000000,0.737,1.931,5.875,1140000000,982000000,0.92,24.78,23.51,7243640,1970000000,1960000000,0.15,71.2,23140000,3.9,1.2,19890000
2004-10-27 23:09,1098889765,bmy,14.226235,-5.36,86.09771,6.72,46610000000,47860000000,16.22,17.11,14.5,2.09,4.35,2.21,8.51,15.58,20.92,12.26,29.01,21650000000,11.003,N/A,13300000000,5630000000,2900000000,1.477,N/A,6840000000,3.52,9380000000,0.9,1.56,5.362,N/A,N/A,0.45,23.66,25.29,5030997,1950000000,1930000000,0.86,63.24,17280000,3.519,0.9,17010000
2007-03-31 22:01,1175349719,bmy,18.249628,-19.44,113.570213,-5.59,56060000000,59480000000,34.4,19.01,1.91,3.15,5.48,3.32,14.389,8.85,14.63,7.46,14.95,17910000000,9.14,-16.1,11960000000,4130000000,1590000000,0.81,N/A,4010000000,1.987,7440000000,0.744,1.586,5.092,2080000000,1390000000,1.23,27.3,25.92,9562940,2020000000,2020000000,0.04,71.4,24210000,3.2,1.2,21680000
2007-06-08 15:38,1181288318,bmy,19.437527,-25.43,120.800285,-8.01,57510000000,60770000000,36.75,18.38,1.56,3.24,5.58,3.43,15.005,8.81,14.23,7.31,14.31,17710000000,9.032,-4.3,11960000000,4050000000,1560000000,0.8,-3.4,4010000000,2.039,7370000000,0.719,1.674,5.227,2770000000,1800000000,1.19,29.87,27.82,9536920,1970000000,1970000000,0.04,74.7,23860000,2.2,1.2,18750000
2012-04-24 9:58,1335232735,bmy,28.858866,26.84,122.047302,17.54,57290000000,54050000000,15.71,17.49,N/A,2.7,3.59,2.54,7.02,17.46,32.89,13.64,33.39,21240000000,12.5,6.7,N/A,7700000000,3700000000,2.16,76.4,8730000000,5.17,5490000000,34.61,1.97,9.44,4840000000,5300000000,0.07,33.25,32.83,10122900,1690000000,1690000000,0.08,68.5,25590000,2.6,1.5,23960000
2008-12-20 19:23,1229772225,bmy,16.316013,19.63,73.273483,27.86,45150000000,43980000000,11.58,11.52,1.27,2.1,3.5,2.04,7.362,18.15,23.64,11.67,16.54,21560000000,10.911,14.2,13130000000,5970000000,1990000000,1.97,200.5,7430000000,3.754,6260000000,0.483,2.126,6.536,3970000000,3260000000,0.57,20.8,20.76,19718800,1980000000,1970000000,0.06,73.3,25320000,1.2,1.3,20230000
2008-06-03 11:13,1212462816,bmy,15.174743,-3.11,112.59137,-30.4,43510000000,47320000000,20.41,11.05,1.17,2.15,4.12,2.34,9.047,10.57,21.61,10.42,19.46,20210000000,10.243,20,13130000000,5230000000,2030000000,1.08,-4.2,2640000000,1.332,6440000000,0.61,1.253,5.334,3170000000,1660000000,1.29,22.1,24.03,13292800,1980000000,1970000000,0.04,73.9,12470000,0.9,0.6,13740000
2013-04-22 1:17,1366564673,bmy,37.029423,25.19,141.898209,22.74,67380000000,71940000000,35.47,19.14,2.58,3.77,4.88,4.08,12.7,11.12,26.54,8.49,16.95,17620000000,10.55,-23.2,13010000000,5660000000,1960000000,1.16,8.6,2830000000,1.73,7390000000,54.22,1.15,8.32,6940000000,3180000000,0.13,39.78,35.46,9831500,1640000000,1630000000,0.15,67.6,35150000,3.3,2.1,38790000
2012-02-06 16:28,1328516937,bmy,27.021866,18.32,118.98378,14.84,54510000000,52090000000,14.92,16.58,328,2.57,3.3,2.45,6.72,17.46,32.75,N/A,32.8,21240000000,12.5,6.7,14210000000,7750000000,3710000000,2.16,76.4,8190000000,4.84,5620000000,34.19,N/A,9.78,N/A,N/A,0.38,33.78,31.38,10933900,1690000000,1690000000,0.08,68.5,29730000,2.9,1.7,30790000
2013-03-11 19:39,1363001945,bmy,32.856586,53.4,141.143219,22.42,61450000000,65800000000,32.35,17.29,3.51,3.48,4.5,3.73,11.62,11.12,26.54,8.49,16.95,17620000000,10.55,-23.2,13010000000,5660000000,1960000000,1.16,8.6,2830000000,1.73,7390000000,54.22,1.15,8.32,6940000000,3180000000,0.14,36.57,33.94,9124670,1640000000,1630000000,0.15,67.6,40840000,3.9,2.4,38450000
2007-06-21 20:16,1182428212,bmy,21.263737,-36.11,122.075989,-11.68,62980000000,64820000000,40.25,20.13,1.61,3.47,5.97,3.66,16.006,8.81,14.23,7.31,14.31,17710000000,9.032,-4.3,11960000000,4050000000,1560000000,0.8,-3.4,4010000000,2.039,7370000000,0.719,1.674,5.227,2770000000,1800000000,1.19,30.05,28.24,10605900,1970000000,1970000000,0.04,74.9,23860000,2.2,1.2,18750000
2004-12-16 11:56,1103169403,bmy,15.176232,-9.85,92.419281,6.94,48700000000,51640000000,17.94,N/A,N/A,2.18,4.44,2.38,9.4,15.05,19.9,11.54,26.86,21700000000,10.987,N/A,13300000000,5500000000,2760000000,1.395,N/A,7250000000,3.73,10190000000,0.956,1.528,5.481,N/A,N/A,0.396,23.69,24.36,5386539,1950000000,1930000000,0.86,66.9,16190000,2.638,0.84,17280000
2004-09-24 11:39,1095997166,bmy,14.194175,4.69,85.014603,11.14,46490000000,49030000000,16.18,17.07,10.13,2.15,4.46,2.26,8.71,15.58,20.92,12.26,29.01,21650000000,11.003,N/A,13300000000,5630000000,2900000000,1.477,N/A,6840000000,3.52,9380000000,0.9,1.56,5.362,N/A,N/A,0.453,23.54,25.71,4915136,1950000000,1930000000,0.86,63.26,16180000,2.76,0.84,18100000
2013-05-09 7:06,1368054407,bmy,35.263176,31.95,147.99501,17.72,65180000000,70540000000,44.94,18.46,2.49,4.02,4.77,4.35,15.26,9.06,21.57,6.39,10.97,16200000000,9.77,-27,13010000000,4620000000,1470000000,0.88,-44.7,2530000000,1.54,7890000000,57.63,1.2,8.32,6130000000,2080000000,0.12,40.63,36.12,9029120,1640000000,1640000000,0.15,67.6,32060000,3.1,2,35150000
2007-05-29 18:48,1180435714,bmy,19.988708,-23.28,121.760048,-6.72,59180000000,62500000000,37.82,18.91,1.55,3.34,5.75,3.53,15.432,8.81,14.23,7.31,14.31,17710000000,9.032,-4.3,11960000000,4050000000,1560000000,0.8,-3.4,4010000000,2.039,7370000000,0.719,1.674,5.227,2770000000,1800000000,1.16,29.38,27.34,9267600,1970000000,1970000000,0.04,74.8,18750000,2.5,1,24210000
2012-06-29 3:34,1340912095,bmy,30.54096,29.23,121.59861,20.5,59250000000,59660000000,15.74,18.46,12.16,2.76,3.63,2.78,7.56,17.8,33.39,14.18,33.44,21480000000,12.67,4.8,15650000000,7890000000,3820000000,2.23,11.7,5030000000,2.98,5420000000,33.33,1.63,9.67,4750000000,5160000000,0.23,33.8,33.41,10103300,1690000000,1690000000,0.15,68.1,37640000,3.7,2.2,40620000
2012-06-27 2:35,1340735705,bmy,29.810345,37.16,118.980804,23.66,58310000000,58030000000,15.49,17.98,16.58,2.68,3.53,2.7,7.36,17.8,33.39,14.18,33.44,21480000000,12.67,4.8,15650000000,7890000000,3820000000,2.23,11.7,5030000000,2.98,5420000000,33.33,1.63,9.67,4750000000,5160000000,0.23,33.68,33.39,10279400,1690000000,1690000000,0.15,68.1,40620000,4.8,2.4,30480000
2004-05-04 11:48,1083642480,bmy,14.955318,7.51,84.808365,6.91,49710000000,52900000000,15.27,16.85,4.69,2.33,5.08,2.48,9.18,16.84,22.47,13.6,34.29,21350000000,10.909,N/A,13300000000,5760000000,3280000000,1.677,N/A,5460000000,2.81,8650000000,0.884,1.583,5.044,N/A,N/A,0.437,25.66,26.5,7455045,1940000000,1920000000,0.86,63.7,16550000,2.194,0.86,15980000
2006-02-20 14:37,1140417463,bmy,14.514663,24.19,100.750832,15.47,45160000000,47550000000,15.25,18.03,4.97,2.34,3.99,2.48,8.921,15.62,21.22,N/A,N/A,19210000000,9.84,-2.7,13390000000,5330000000,2990000000,1.51,259,3780000000,1.933,6170000000,N/A,N/A,5.758,N/A,N/A,N/A,22.62,23.01,9282720,1960000000,1950000000,0.12,68,19960000,2.3,1,15710000
2007-04-01 23:02,1175439724,bmy,18.249628,-20.11,113.570213,-5.26,56060000000,59720000000,34.4,19.01,2.02,3.15,5.48,3.33,14.203,8.85,15.67,N/A,13.91,17910000000,9.14,-16.1,13280000000,4210000000,1590000000,0.81,N/A,5510000000,2.799,8470000000,0.731,N/A,5.092,N/A,N/A,1.12,27.3,25.92,9562940,2020000000,1960000000,0.15,75.8,18460000,2.7,0.9,22710000
